Customer ID,Total_Revenue,Total_Orders,Total_Items,Avg_Order_Value,Segment
14251,2879.7000000000003,5,1674,575.94,Mid Value
14252,350.99,1,111,350.99,Low Value
14253,363.40000000000003,2,88,181.70000000000002,Low Value
14254,601.03,1,263,601.03,Mid Value
14255,1000.63,1,1,1000.63,Mid Value
14256,2473.9900000000002,5,1171,494.79800000000006,Mid Value
14257,5954.45,9,3332,661.6055555555555,High Value
14258,32051.34,25,17488,1282.0536,VIP
14259,120.0,1,68,120.0,Low Value
14260,824.28,3,544,274.76,Mid Value
14261,1163.45,2,406,581.725,Mid Value
14262,2618.23,8,1645,327.27875,Mid Value
14263,322.93,1,171,322.93,Low Value
14264,1517.3600000000001,6,553,252.89333333333335,Mid Value
14265,1373.35,4,715,343.3375,Mid Value
14266,40.56,1,24,40.56,Low Value
14267,1516.24,3,530,505.41333333333336,Mid Value
14268,354.85,1,147,354.85,Low Value
14269,295.73,1,123,295.73,Low Value
14270,492.65000000000003,1,197,492.65000000000003,Low Value
14271,219.13,2,149,109.565,Low Value
14272,920.81,4,1097,230.2025,Mid Value
14273,559.97,4,264,139.9925,Mid Value
14274,256.6,1,178,256.6,Low Value
14275,1189.3799999999999,6,538,198.23,Mid Value
14276,2102.68,7,1406,300.3828571428571,Mid Value
14277,17225.81,9,89814,1913.978888888889,VIP
14278,205.83,1,131,205.83,Low Value
14279,191.86,2,46,95.93,Low Value
14280,134.04,1,52,134.04,Low Value
14281,245.15,1,45,245.15,Low Value
14282,7849.66,25,5478,313.9864,High Value
14283,628.4399999999999,4,550,157.10999999999999,Mid Value
14284,1299.65,3,510,433.2166666666667,Mid Value
14285,3284.42,8,954,410.5525,High Value
14286,8479.76,7,8795,1211.3942857142858,High Value
14287,176.63,3,261,58.876666666666665,Low Value
14288,426.6,1,188,426.6,Low Value
14289,911.26,6,292,151.87666666666667,Mid Value
14290,4516.56,8,1600,564.57,High Value
14291,7904.1,23,6146,343.6565217391304,High Value
14292,9226.25,16,3429,576.640625,High Value
14293,3267.9300000000003,9,1730,363.10333333333335,High Value
14294,375.34,1,190,375.34,Low Value
14295,2362.91,5,1029,472.582,Mid Value
14296,456.40000000000003,2,314,228.20000000000002,Low Value
14297,1305.33,4,865,326.3325,Mid Value
14298,91194.49,82,100272,1112.1279268292683,VIP
14299,14499.49,27,8228,537.0181481481482,VIP
14300,43.2,1,32,43.2,Low Value
14301,1992.18,4,1686,498.045,Mid Value
14302,742.9000000000001,3,298,247.63333333333335,Mid Value
14303,277.94,2,218,138.97,Low Value
14304,1725.01,3,775,575.0033333333333,Mid Value
14305,1858.96,3,1089,619.6533333333333,Mid Value
14306,3151.4,6,2065,525.2333333333333,High Value
14307,5071.03,10,3374,507.10299999999995,High Value
14308,1147.02,2,2,573.51,Mid Value
14309,3780.81,11,2583,343.71,High Value
14310,492.1,1,230,492.1,Low Value
14311,516.45,2,235,258.225,Mid Value
14312,3090.29,11,1904,280.93545454545455,High Value
14314,229.8,2,332,114.9,Low Value
14315,3197.82,8,1344,399.7275,High Value
14316,1370.34,5,4494,274.068,Mid Value
14317,508.58000000000004,1,255,508.58000000000004,Mid Value
14318,158.02,1,152,158.02,Low Value
14319,494.85,1,329,494.85,Low Value
14320,1346.75,5,713,269.35,Mid Value
14321,2218.06,7,3275,316.86571428571426,Mid Value
14322,474.1,4,158,118.525,Low Value
14323,605.0600000000001,2,350,302.53000000000003,Mid Value
14324,701.61,2,402,350.805,Mid Value
14325,245.48000000000002,1,320,245.48000000000002,Low Value
14326,940.98,3,572,313.66,Mid Value
14327,1894.93,6,1296,315.82166666666666,Mid Value
14328,445.05,1,1,445.05,Low Value
14329,9927.22,15,5921,661.8146666666667,High Value
14330,200.63,1,103,200.63,Low Value
14331,462.65999999999997,2,252,231.32999999999998,Low Value
14332,1943.51,5,893,388.702,Mid Value
14333,415.2,1,58,415.2,Low Value
14334,4318.48,12,2986,359.8733333333333,High Value
14335,468.26,2,379,234.13,Low Value
14336,1614.91,4,1759,403.7275,Mid Value
14338,928.1,3,622,309.3666666666667,Mid Value
14339,620.27,2,456,310.135,Mid Value
14340,134.7,1,58,134.7,Low Value
14341,4467.32,18,2819,248.18444444444444,High Value
14342,918.44,6,521,153.07333333333335,Mid Value
14343,1088.91,4,631,272.2275,Mid Value
14344,3333.7000000000003,20,1669,166.685,High Value
14345,108.97999999999999,1,50,108.97999999999999,Low Value
14346,2315.75,5,1878,463.15,Mid Value
14347,82.6,1,48,82.6,Low Value
14348,409.57,1,183,409.57,Low Value
14349,133.5,1,86,133.5,Low Value
14350,972.03,3,543,324.01,Mid Value
14351,51.0,1,12,51.0,Low Value
14352,1078.96,4,538,269.74,Mid Value
14353,376.5,3,344,125.5,Low Value
14354,163.62,2,210,81.81,Low Value
14355,1014.45,3,709,338.15000000000003,Mid Value
14356,701.23,2,277,350.615,Mid Value
14357,225.77,1,148,225.77,Low Value
14358,400.06,2,338,200.03,Low Value
14359,912.18,3,371,304.06,Mid Value
14360,2128.23,4,1151,532.0575,Mid Value
14361,214.70999999999998,1,251,214.70999999999998,Low Value
14362,161.2,1,100,161.2,Low Value
14363,227.47000000000003,2,105,113.73500000000001,Low Value
14364,3717.35,8,1967,464.66875,High Value
14365,634.68,2,557,317.34,Mid Value
14366,136.0,1,16,136.0,Low Value
14367,9261.52,16,4438,578.845,High Value
14368,155.0,1,36,155.0,Low Value
14369,469.13,2,255,234.565,Low Value
14370,1175.78,6,266,195.96333333333334,Mid Value
14371,100.5,1,34,100.5,Low Value
14372,860.08,2,378,430.04,Mid Value
14373,76.55,1,17,76.55,Low Value
14374,108.0,1,20,108.0,Low Value
14375,1132.99,3,659,377.66333333333336,Mid Value
14376,215.46,1,50,215.46,Low Value
14377,617.05,2,219,308.525,Mid Value
14378,131.25,1,57,131.25,Low Value
14379,1268.91,4,713,317.2275,Mid Value
14380,48.96,1,1,48.96,Low Value
14381,631.34,2,453,315.67,Mid Value
14382,1246.8,2,1701,623.4,Mid Value
14383,1247.69,3,817,415.8966666666667,Mid Value
14384,58.5,1,30,58.5,Low Value
14385,202.11,3,159,67.37,Low Value
14386,142.4,1,54,142.4,Low Value
14387,1770.56,3,819,590.1866666666666,Mid Value
14388,6701.0,16,4360,418.8125,High Value
14389,1898.01,5,1388,379.602,Mid Value
14390,6399.83,13,2910,492.2946153846154,High Value
14391,135.6,1,168,135.6,Low Value
14392,266.4,1,114,266.4,Low Value
14393,67.95,1,13,67.95,Low Value
14394,93.8,1,58,93.8,Low Value
14395,8208.01,20,4072,410.4005,High Value
14396,2121.93,7,1022,303.1328571428571,Mid Value
14397,2612.96,19,1890,137.52421052631578,Mid Value
14398,707.79,2,267,353.895,Mid Value
14399,2113.16,8,968,264.145,Mid Value
14400,1732.47,3,1706,577.49,Mid Value
14401,6795.9,22,6401,308.9045454545454,High Value
14402,285.6,1,240,285.6,Low Value
14403,1880.51,6,737,313.41833333333335,Mid Value
14404,2899.11,13,1656,223.00846153846155,Mid Value
14405,195.0,1,100,195.0,Low Value
14406,156.75,1,77,156.75,Low Value
14407,2157.73,6,1415,359.62166666666667,Mid Value
14408,4109.77,11,2444,373.6154545454546,High Value
14409,3756.09,9,2401,417.34333333333336,High Value
14410,2651.14,11,1377,241.01272727272726,Mid Value
14411,1063.0,1,196,1063.0,Mid Value
14412,1426.19,3,1428,475.3966666666667,Mid Value
14413,770.37,4,280,192.5925,Mid Value
14414,2399.33,8,2877,299.91625,Mid Value
14415,12091.6,23,6304,525.7217391304348,VIP
14416,490.22,2,326,245.11,Low Value
14417,604.2,1,567,604.2,Mid Value
14418,1937.25,3,1711,645.75,Mid Value
14419,1260.91,7,556,180.13000000000002,Mid Value
14420,1639.17,4,1120,409.7925,Mid Value
14421,2469.37,6,1342,411.56166666666667,Mid Value
14422,10271.52,19,6067,540.6063157894737,VIP
14423,916.6099999999999,3,419,305.53666666666663,Mid Value
14424,322.08,1,48,322.08,Low Value
14425,661.39,3,325,220.46333333333334,Mid Value
14426,11727.94,17,7023,689.8788235294118,VIP
14427,1263.52,4,538,315.88,Mid Value
14428,1244.83,5,436,248.96599999999998,Mid Value
14429,516.28,1,286,516.28,Mid Value
14430,1220.9,3,446,406.9666666666667,Mid Value
14431,2614.2,4,1202,653.55,Mid Value
14432,2255.51,6,2070,375.91833333333335,Mid Value
14433,289.6,1,134,289.6,Low Value
14434,1372.8,6,368,228.79999999999998,Mid Value
14435,90.42,1,282,90.42,Low Value
14436,271.70000000000005,2,297,135.85000000000002,Low Value
14437,958.84,5,486,191.768,Mid Value
14438,131.9,1,82,131.9,Low Value
14439,9443.04,5,2244,1888.6080000000002,High Value
14440,6638.7300000000005,13,1755,510.6715384615385,High Value
14441,4611.6900000000005,11,1260,419.2445454545455,High Value
14442,5367.0199999999995,7,1431,766.7171428571428,High Value
14443,2386.47,5,1520,477.294,Mid Value
14444,132.04,1,180,132.04,Low Value
14445,221.65,1,83,221.65,Low Value
14446,1241.31,5,1116,248.262,Mid Value
14447,1711.73,6,913,285.28833333333336,Mid Value
14448,375.35,2,104,187.675,Low Value
14449,2482.8,8,1778,310.35,Mid Value
14450,1128.44,7,522,161.2057142857143,Mid Value
14451,3308.77,12,1757,275.73083333333335,High Value
14452,665.59,4,289,166.3975,Mid Value
14453,119.93,1,49,119.93,Low Value
14454,977.3,5,400,195.45999999999998,Mid Value
14455,628.21,4,719,157.0525,Mid Value
14456,3062.4,9,2908,340.26666666666665,High Value
14457,113.64,1,88,113.64,Low Value
14458,237.42,1,328,237.42,Low Value
14459,5375.741,2,2303,2687.8705,High Value
14460,1093.5,9,1879,121.5,Mid Value
14461,6713.5,13,3027,516.4230769230769,High Value
14462,2270.01,12,1072,189.16750000000002,Mid Value
14463,786.5699999999999,4,210,196.64249999999998,Mid Value
14464,111.0,2,62,55.5,Low Value
14465,3946.03,11,2546,358.73,High Value
14466,4646.9,13,2644,357.45384615384614,High Value
14467,2220.9900000000002,12,1196,185.0825,Mid Value
14468,204.24,1,164,204.24,Low Value
14469,2112.21,4,980,528.0525,Mid Value
14470,712.04,3,282,237.34666666666666,Mid Value
14471,400.95,2,187,200.475,Low Value
14472,2228.22,9,1305,247.57999999999998,Mid Value
14473,234.34000000000003,2,88,117.17000000000002,Low Value
14474,1278.08,2,453,639.04,Mid Value
14475,1151.15,4,541,287.7875,Mid Value
14476,215.7,1,132,215.7,Low Value
14477,1969.6,7,1120,281.37142857142857,Mid Value
14478,1276.66,4,1226,319.165,Mid Value
14479,1299.11,4,620,324.7775,Mid Value
14480,1299.52,4,670,324.88,Mid Value
14481,2311.4900000000002,5,1584,462.29800000000006,Mid Value
14482,4357.91,12,2891,363.15916666666664,High Value
14483,257.1,2,193,128.55,Low Value
14484,1070.98,4,744,267.745,Mid Value
14485,165.75,1,71,165.75,Low Value
14486,175.5,2,90,87.75,Low Value
14487,1453.61,7,837,207.6585714285714,Mid Value
14488,1064.28,1,799,1064.28,Mid Value
14489,1574.93,4,1011,393.7325,Mid Value
14490,1273.47,2,933,636.735,Mid Value
14491,468.13,2,179,234.065,Low Value
14492,1921.91,7,751,274.55857142857144,Mid Value
14493,5130.15,10,3183,513.015,High Value
14494,401.46,3,210,133.82,Low Value
14495,174.8,3,68,58.26666666666667,Low Value
14496,2668.23,7,991,381.17571428571426,Mid Value
14497,697.0600000000001,2,332,348.53000000000003,Mid Value
14498,3911.27,10,2122,391.127,High Value
14499,2138.9700000000003,7,1250,305.56714285714287,Mid Value
14500,356.85,3,117,118.95,Low Value
14501,251.21,2,161,125.605,Low Value
14502,2470.67,11,1498,224.60636363636365,Mid Value
14503,3543.26,6,2004,590.5433333333334,High Value
14504,673.26,4,308,168.315,Mid Value
14505,12001.84,19,5383,631.6757894736842,VIP
14506,3290.67,7,1078,470.0957142857143,High Value
14507,3284.43,11,1536,298.58454545454543,High Value
14508,874.94,5,359,174.988,Mid Value
14509,110.95,1,38,110.95,Low Value
14510,1007.28,3,821,335.76,Mid Value
14511,1314.81,5,784,262.962,Mid Value
14512,1223.47,7,742,174.78142857142856,Mid Value
14513,788.01,6,593,131.335,Mid Value
14514,4598.9800000000005,9,2496,510.99777777777786,High Value
14515,3749.2599999999998,12,1917,312.43833333333333,High Value
14516,163.92,1,68,163.92,Low Value
14517,330.45,2,91,165.225,Low Value
14518,174.37,1,278,174.37,Low Value
14519,206.09,2,82,103.045,Low Value
14520,270.6,2,146,135.3,Low Value
14521,199.45000000000002,1,211,199.45000000000002,Low Value
14522,1758.6200000000001,8,968,219.82750000000001,Mid Value
14523,241.09,1,251,241.09,Low Value
14524,2933.71,13,1176,225.67000000000002,Mid Value
14525,8240.64,17,5235,484.74352941176465,High Value
14526,262.4,1,179,262.4,Low Value
14527,27792.3,122,6762,227.80573770491802,VIP
14528,364.21999999999997,1,278,364.21999999999997,Low Value
14529,620.04,3,348,206.67999999999998,Mid Value
14530,6197.4,16,3014,387.3375,High Value
14531,376.34,1,260,376.34,Low Value
14532,3859.1800000000003,11,1115,350.8345454545455,High Value
14533,3466.37,11,6038,315.12454545454545,High Value
14534,6271.11,26,2856,241.19653846153844,High Value
14535,6030.7300000000005,9,3240,670.0811111111111,High Value
14536,171.8,1,40,171.8,Low Value
14537,641.4,2,228,320.7,Mid Value
14538,1370.8400000000001,5,284,274.168,Mid Value
14539,537.48,2,428,268.74,Mid Value
14540,3795.34,11,1619,345.0309090909091,High Value
14541,2499.68,14,1129,178.54857142857142,Mid Value
14542,103.25,1,19,103.25,Low Value
14543,14906.77,39,2697,382.22487179487183,VIP
14544,2982.43,3,2438,994.1433333333333,Mid Value
14545,349.25,1,236,349.25,Low Value
14546,5197.9,11,2696,472.5363636363636,High Value
14547,4007.54,8,2668,500.9425,High Value
14548,2627.49,9,1021,291.9433333333333,Mid Value
14549,916.5500000000001,4,395,229.13750000000002,Mid Value
14550,1353.31,4,776,338.3275,Mid Value
14551,880.04,7,487,125.72,Mid Value
14552,511.28000000000003,3,261,170.42666666666668,Mid Value
14553,1841.54,9,1140,204.61555555555555,Mid Value
14554,2381.04,4,1478,595.26,Mid Value
14555,2315.63,6,850,385.93833333333333,Mid Value
14556,835.34,3,331,278.44666666666666,Mid Value
14557,788.38,1,510,788.38,Mid Value
14558,655.5,3,162,218.5,Mid Value
14559,75.6,1,72,75.6,Low Value
14560,6114.03,44,4580,138.95522727272726,High Value
14561,1080.76,3,1014,360.25333333333333,Mid Value
14562,6729.400000000001,26,2604,258.82307692307694,High Value
14563,679.44,2,335,339.72,Mid Value
14564,2605.62,2,1295,1302.81,Mid Value
14565,3859.2200000000003,5,1940,771.844,High Value
14566,4092.0,4,2400,1023.0,High Value
14567,1530.3600000000001,2,412,765.1800000000001,Mid Value
14568,919.7,1,645,919.7,Mid Value
14569,598.98,4,258,149.745,Mid Value
14570,613.75,3,431,204.58333333333334,Mid Value
14571,161.65,1,57,161.65,Low Value
14572,5615.18,11,2933,510.4709090909091,High Value
14573,2621.42,13,835,201.64769230769232,Mid Value
14574,143.70000000000002,1,63,143.70000000000002,Low Value
14575,460.71,1,176,460.71,Low Value
14576,70.80000000000001,1,24,70.80000000000001,Low Value
14577,1374.25,7,573,196.32142857142858,Mid Value
14578,168.63,1,240,168.63,Low Value
14579,105.56,1,56,105.56,Low Value
14580,14.850000000000001,1,3,14.850000000000001,Low Value
14581,433.8,2,309,216.9,Low Value
14582,114.11,1,73,114.11,Low Value
14583,1781.03,8,1155,222.62875,Mid Value
14584,1747.91,8,963,218.48875,Mid Value
14585,1143.27,5,630,228.654,Mid Value
14586,237.36,1,444,237.36,Low Value
14587,1601.14,9,761,177.90444444444447,Mid Value
14588,135.39,1,62,135.39,Low Value
14589,79.5,1,10,79.5,Low Value
14590,3006.62,20,904,150.331,High Value
14591,1447.14,4,1297,361.785,Mid Value
14592,570.46,3,415,190.15333333333334,Mid Value
14593,3712.0099999999998,12,1875,309.33416666666665,High Value
14594,634.83,2,331,317.415,Mid Value
14595,2164.45,8,1228,270.55625,Mid Value
14596,229.47,1,79,229.47,Low Value
14597,2201.54,6,1447,366.92333333333335,Mid Value
14598,384.04,2,354,192.02,Low Value
14599,474.54,2,295,237.27,Low Value
14600,865.1700000000001,2,487,432.58500000000004,Mid Value
14601,213.96,1,168,213.96,Low Value
14602,205.35999999999999,1,80,205.35999999999999,Low Value
14603,660.0,1,400,660.0,Mid Value
14604,143.85999999999999,1,88,143.85999999999999,Low Value
14605,937.16,4,424,234.29,Mid Value
14606,30861.06,192,15635,160.7346875,VIP
14607,24137.63,22,15585,1097.165,VIP
14608,3352.94,11,927,304.8127272727273,High Value
14609,1486.2,10,12720,148.62,Mid Value
14610,24.35,2,15,12.175,Low Value
14611,604.3299999999999,2,582,302.16499999999996,Mid Value
14612,877.7,1,134,877.7,Mid Value
14613,76.32000000000001,1,72,76.32000000000001,Low Value
14614,295.13,1,189,295.13,Low Value
14615,951.76,5,495,190.352,Mid Value
14616,527.78,5,170,105.556,Mid Value
14617,190.47000000000003,2,81,95.23500000000001,Low Value
14618,1342.32,7,704,191.76,Mid Value
14619,1291.24,2,594,645.62,Mid Value
14620,412.78000000000003,2,214,206.39000000000001,Low Value
14621,3000.57,9,1706,333.3966666666667,High Value
14622,320.58000000000004,1,146,320.58000000000004,Low Value
14623,2059.58,10,1059,205.958,Mid Value
14624,814.07,6,645,135.67833333333334,Mid Value
14625,4497.88,11,2155,408.89818181818185,High Value
14626,5410.92,11,3135,491.9018181818182,High Value
14627,462.75,1,284,462.75,Low Value
14628,1998.0,5,1147,399.6,Mid Value
14629,959.01,2,380,479.505,Mid Value
14630,338.65,1,111,338.65,Low Value
14631,2025.69,6,1407,337.615,Mid Value
14632,114.56,1,96,114.56,Low Value
14633,344.90000000000003,1,96,344.90000000000003,Low Value
14634,2124.46,4,1906,531.115,Mid Value
14635,215.22,1,118,215.22,Low Value
14636,609.85,2,241,304.925,Mid Value
14637,106.67999999999999,1,100,106.67999999999999,Low Value
14638,443.6,1,166,443.6,Low Value
14639,4978.96,9,2410,553.2177777777778,High Value
14640,3667.06,10,1651,366.706,High Value
14641,110.46,1,90,110.46,Low Value
14642,96.12,1,76,96.12,Low Value
14643,1679.89,5,1377,335.978,Mid Value
14644,2247.72,7,770,321.1028571428571,Mid Value
14645,876.89,3,587,292.2966666666667,Mid Value
14646,528602.52,151,367193,3500.678940397351,VIP
14647,519.97,2,180,259.985,Mid Value
14648,4546.86,15,3326,303.12399999999997,High Value
14649,3775.31,9,2464,419.4788888888889,High Value
14650,62.5,1,22,62.5,Low Value
14651,2034.1200000000001,9,886,226.01333333333335,Mid Value
14652,114.18,1,53,114.18,Low Value
14653,3614.54,12,1976,301.21166666666664,High Value
14654,246.86,1,273,246.86,Low Value
14655,3878.51,7,2341,554.0728571428572,High Value
14656,814.65,5,318,162.93,Mid Value
14657,1460.8700000000001,6,885,243.47833333333335,Mid Value
14658,247.15,2,47,123.575,Low Value
14659,2529.93,9,1195,281.1033333333333,Mid Value
14660,285.74,2,228,142.87,Low Value
14661,107.95,1,35,107.95,Low Value
14662,1416.33,7,935,202.33285714285714,Mid Value
14663,490.6,2,397,245.3,Low Value
14664,637.89,2,466,318.945,Mid Value
14665,2749.65,7,1144,392.8071428571429,Mid Value
14666,195.25,1,161,195.25,Low Value
14667,21927.14,54,13010,406.0581481481481,VIP
14668,111.63,1,49,111.63,Low Value
14669,3243.93,7,2054,463.4185714285714,High Value
14670,602.0,3,434,200.66666666666666,Mid Value
14671,1127.45,2,571,563.725,Mid Value
14672,1113.14,4,646,278.285,Mid Value
14673,3410.81,7,2035,487.25857142857143,High Value
14674,173.66,1,103,173.66,Low Value
14675,1066.9,2,726,533.45,Mid Value
14676,8356.79,12,8792,696.3991666666667,High Value
